customer_id,customer_ext_id,customer_name,city,postal_code,country_id
4621,08-784-0123,Amandie Rohmer,Aloja,622 01,84
4622,66-811-8791,Gordan Hitscher,Basiong,-129526528.666667,13
4623,37-292-6370,Emelda Furbank,Inyati,-129686576.666667,80
4624,55-446-0184,Marsh Fransoni,Krasnaya Poyma,-129846624.666667,7
4625,34-938-2645,Law Leinweber,Wonorejo,993-0303,13
4626,29-402-3395,Kaleena Philips,Pandaan,243364698,13
4627,63-009-8189,Eyde Ellerton,Porto Formoso,243811662,8
4628,71-643-1944,Hermione Tire,Amparo,987-0624,19
4629,24-648-1490,Itch Merle,Ja Ela,623 01,106
4630,91-488-9581,Henrie Ledward,Arias,297860555,36
4631,07-280-9648,Anna-diane Kopps,Libertador General San MartÃ­n,298407920,36
4632,11-549-7666,Jessalin Dimitriades,Sampir,3810-1032,13
4633,38-163-2437,Burke Jupp,Kupavna,693041,7
4634,22-928-0299,Farrel Teare,GosÃ« e Madhe,649-6598,54
4635,03-512-0082,Saul Parsonage,Gudang,33891,13
4636,00-352-9063,Sharon Lazare,Ayacucho,649-6598,3
4637,14-064-2226,Ainslee Feighney,Itapissuma,353987,19
4638,48-890-3098,Jessey Doddrell,Log pri Brezovici,623 01,74
4639,07-161-0216,Marsiella Duprey,ÅŒbu,-130006672.666667,4
4640,81-464-9164,Gianni Aistrop,San Francisco,-130166720.666667,11
4641,32-091-9218,Neely Frankcomb,Xiaogang,-130326768.666667,1
4642,33-285-9278,Lucretia Whyborn,Pilluana,993-0304,3
4643,50-753-5196,Alister Stronack,Kudang,244258626,13
4644,37-149-1807,Nancy Rollinshaw,Smoky Lake,244705590,16
4645,74-548-0202,Eimile Matz,Malunda,987-0625,13
4646,81-015-5506,Valerye Phorsby,Cipari Satu,624 01,13
4647,76-847-6826,Gothart Domesday,Sokhumi,298955285,107
4648,46-324-1886,Ram Sinclaire,PriozÃ«rsk,299502650,7
4649,87-886-6643,Henrie Karolovsky,Karpogory,3810-1033,7
4650,29-913-3446,Paxon Jeffcoat,Strunino,693042,7
4651,02-156-3419,Reg Lepper,Koua,649-6599,108
4652,71-908-5082,Wenona MacGinlay,Chicago,33892,48
4653,65-760-7724,Niles MacMenamy,Zhongshanmen,649-6599,1
4654,58-196-6560,Cele Dunster,Tomakivka,353988,17
4655,22-501-0325,Jenn Josephoff,Garmeh,624 01,78
4656,22-414-3931,Tyson Gahagan,Kota Bharu,-130486816.666667,89
4657,30-959-5571,Felice Fiddler,Novyy Starodub,-130646864.666667,17
4658,79-080-9855,Charline Warriner,Skara,-130806912.666667,26
4659,15-086-9086,Hanni Dunbleton,Dalubian,993-0305,1
4660,34-839-6626,Terrye Littlechild,Gangbian,245152554,1
4661,11-402-7555,Anjela Shobrook,Berbera,245599518,109
4662,10-196-1743,Steven Cornbell,SzÃ©kesfehÃ©rvÃ¡r,987-0626,90
4663,07-187-1437,Julie Brandes,Å irvintos,625 01,101
4664,33-882-5916,Boot Terbeck,PrzyborÃ³w,300050015,38
4665,75-071-4546,Henryetta Kempster,Criuleni,300597380,68
4666,34-099-5874,Mei Scrogges,Kolyvanâ€™,3810-1034,7
4667,41-356-7756,Florinda Cellier,Bukowiec,693043,38
4668,15-038-3835,Gay Skechley,Mafang,649-6600,1
4669,59-386-1239,Beret Behneke,Ginowan,33893,4
4670,28-875-7993,Adria Koubu,Lac du Bonnet,649-6600,16
4671,13-040-2063,Karissa Sancraft,Pompano Beach,353989,48
4672,46-402-7692,Julietta Legerwood,Ranot,625 01,23
4673,64-665-8707,Bentley Gwyneth,Zaoshi,-130966960.666667,1
4674,34-728-6780,Janeva Buist,AlenÃ§on,-131127008.666667,27
4675,14-396-6788,Giselle Abrahart,SzamotuÅ‚y,-131287056.666667,38
4676,58-991-4580,Inez Flade,Moinhos,993-0306,8
4677,02-681-4911,Nicole Linnit,Huangzhou,246046482,1
4678,75-669-7534,Michaela Babcock,Korsakovo,246493446,7
4679,28-783-9841,Jacquetta Plampin,Donggou,987-0627,1
4680,49-464-9139,Ynez Hows,FlorianÃ³polis,626 01,19
4681,86-404-0358,Elvina McGlynn,Miaotang,301144745,1
4682,48-766-8760,Myra Zaczek,Vera,301692110,36
4683,05-480-9942,Sabina Corneille,Loa Janan,3810-1035,13
4684,95-306-3083,Leanna Dur,Nossa Senhora do Socorro,693044,19
4685,61-676-0339,Barnabas Casson,Litein,649-6601,104
4686,09-974-0828,Cornall Pimlock,Grzechynia,33894,38
4687,47-010-9846,Harlie Jindracek,Dedza,649-6601,110
4688,63-400-1629,Leonora Tullett,Homa Bay,353990,104
4689,78-969-3391,Vale Norwood,Atlanta,626 01,48
4690,71-011-7586,Kimberli Eisenberg,Laramate,-131447104.666667,3
4691,81-476-1236,Lisle Scamadin,VysokÃ© nad Jizerou,-131607152.666667,15
4692,91-908-8699,Graham Rumford,Verkhniy Dashkesan,-131767200.666667,18
4693,07-014-5107,Fredelia Snedden,Oenam,993-0307,13
4694,24-388-6822,Anatole Desforges,Wassa-Akropong,246940410,41
4695,18-648-5116,Gawain Willmont,Saskylakh,247387374,7
4696,90-423-2784,Brittni Nielson,Garagoa,987-0628,11
4697,57-843-3690,Paddie Tellenbrok,Novozybkov,627 01,7
4698,18-423-4240,Monique Fry,Nowlamary,302239475,46
4699,45-272-9855,Ogdon Petr,Mirabel,302786840,16
4700,11-687-7365,Lance Cheatle,Newport Beach,3810-1036,48
4701,51-291-3742,Devonne Yanuk,Yangying,693045,1
4702,53-853-8502,Vaughan Gorch,Chiantla,649-6602,64
4703,45-685-2873,Terencio Loche,Keruguya,33895,104
4704,52-993-1145,Winnah Laye,Cibaregbeg,649-6602,13
4705,36-740-6346,Lawrence O'Cahey,Fojo,353991,8
4706,91-003-5808,Goldie O'Sherrin,BouÃ§as,627 01,8
4707,19-291-5558,Kristoffer Pales,Rennes,-131927248.666667,27
4708,57-799-5797,Sol Hynam,VÃ¤nnÃ¤s,-132087296.666667,26
4709,56-376-6225,Kristian Beeken,PiÃ±as,-132247344.666667,88
4710,95-505-4189,Caterina Rosenzwig,Sumberejo,993-0308,13
4711,07-597-7903,Carroll Tear,Napoli,247834338,111
4712,62-551-8160,Jonell Aiton,Karaundi,248281302,50
4713,38-029-8372,Sherye Christmas,Buffalo,987-0629,48
4714,97-361-6034,Natka Featenby,Khatanga,628 01,7
4715,78-757-0953,Biddy Spadoni,Ebak,303334205,13
4716,14-188-9770,Brynn Roset,Trujillo,303881570,21
4717,37-428-9401,Marcelia Kerswell,Condado,3810-1037,98
4718,73-471-6783,Tove Jaquest,Samamiya,693046,9
4719,03-040-0318,Lorne Boldry,Decatur,649-6603,48
4720,11-586-9495,Debbie Noteyoung,NahrÄ«n,33896,60
4721,69-530-7688,Devonne Whal,Balboa,649-6603,11
4722,79-339-7626,Zena Todari,Telgawah,353992,13
4723,39-702-3793,Kathleen Mac Giolla Pheadair,Sucre,628 01,88
4724,88-988-5357,Korney Buffery,MethÃ³ni,-132407392.666667,44
4725,92-702-5870,Desiri Issac,Tinampo,-132567440.666667,31
4726,18-907-7870,Serene Steadman,Shiquan,-132727488.666667,1
4727,06-321-2499,Mano Abrahamson,Cercal,993-0309,8
4728,36-850-2399,Yardley Eliet,Sacramento,248728266,48
4729,31-320-9549,Christi Flute,Leigu,249175230,1
4730,47-474-8927,Walther Rablin,Guangfu,987-0630,1
4731,83-549-0652,Sophey Garling,Xincheng,629 01,1
4732,44-311-9619,Gavra Breslin,Tsotsin-Yurt,304428935,7
4733,40-236-9118,Emmerich Ochterlony,Gomel,304976300,20
4734,66-514-5198,Kellina Oates,Villa de Soto,3810-1038,36
4735,14-693-9001,Karee Colchett,MontbÃ©liard,693047,27
4736,71-801-5063,Enrika Marty,Rulong,649-6604,1
4737,48-306-2176,Cal Rorke,Jongorsari,33897,13
4738,86-277-5508,Jehu Dauney,Tugu,649-6604,13
4739,57-157-8353,Barb Murfett,Swan Hills,353993,16
4740,30-847-7835,Jo O'Nowlan,Kafr BaÅ£nÄ,629 01,47
4741,21-383-0942,Hermine Dorton,Olszyna,-132887536.666667,38
4742,67-467-1171,Egon Lawrance,Farinheiras,-133047584.666667,8
4743,18-179-2197,Winn Raynes,Citangtu Kaler,-133207632.666667,13
4744,76-335-3399,Emilie Faircley,Ystad,993-0310,26
4745,45-044-4374,Antonino McMains,Noling,249622194,31
4746,13-951-6935,Megan Beddows,Marull,250069158,36
4747,72-152-2430,Haslett Jenkyn,Yongning,987-0631,1
4748,61-623-7377,Gus Trower,Banarankrajan,630 01,13
4749,09-203-2909,Doreen Sothcott,Decatur,305523665,48
4750,91-336-4124,Allyn Gurnay,NghÄ©a HÃ nh,306071030,28
4751,42-547-8958,Katy Pine,Linggou,3810-1039,1
4752,03-547-5984,Joanie Swindley,Zaymishche,693048,7
4753,27-104-9440,Petronille Scrimgeour,San Francisco,649-6605,48
4754,53-236-6596,Ellis Castanares,Jinsha,33898,1
4755,95-631-7257,Delly Ventum,Su-ngai Kolok,649-6605,23
4756,17-578-7660,Antonella Ochterlony,DobÅ™Ã­v,353994,15
4757,80-268-7959,Felita Dovey,Tianhekou,630 01,1
4758,70-610-7059,Hall Everil,Richky,-133367680.666667,17
4759,91-839-0337,Dodi Basindale,Niquero,-133527728.666667,98
4760,98-336-1192,Krishnah Pearch,LenÃ§Ã³is Paulista,-133687776.666667,19
4761,13-919-9687,Gabrielle Coxall,Junxi,993-0311,1
4762,07-667-2054,Jobie Coaten,San Pedro de Atacama,250516122,112
4763,85-451-7757,Borden Hacking,Made,250963086,13
4764,09-340-5529,Dell Hellsdon,Å avnik,987-0632,113
4765,28-994-2175,Dorie Cammell,Zamoskvorechâ€™ye,631 01,7
4766,21-516-0006,Rayna Strathearn,Guanchao,306618395,1
4767,90-138-4450,Brendin Meedendorpe,Kudahuvadhoo,307165760,114
4768,27-611-0020,Raquel Borham,Toledo,3810-1040,99
4769,23-205-4715,Tildy Shanks,Cabog,693049,31
4770,90-947-8460,Alisander Shoebottom,Kajatian,649-6606,31
4771,37-076-7913,Brandon Cocklie,Gustavia,33899,115
4772,46-123-3292,Hebert Aubin,Barrancas,649-6606,11
4773,30-426-0861,Aldin Purrier,Hamburg Bramfeld,353995,12
4774,17-425-9366,Willi Voce,Huangjin,631 01,1
4775,54-763-6870,Roxine Humphries,Cruces,-133847824.666667,98
4776,21-910-6325,Guthrey Juara,Sam Roi Yot,-134007872.666667,23
4777,87-825-2791,Mariel Bourdel,Rainis,-134167920.666667,13
4778,10-534-1630,Cissiee Gobeau,Chust Shahri,993-0312,83
4779,12-760-8688,Bonnee Keller,Shentang,251410050,1
4780,20-910-8042,Nelie Cleare,Dadian,251857014,1
4781,49-905-8008,Hurlee Dhennin,Zhiqu,987-0633,1
4782,21-823-5019,Charil Fanton,Clifden,632 01,87
4783,70-815-9836,Far Emmanuele,SkÃ¶vde,307713125,26
4784,40-189-3632,Jilly Bursnoll,Jiangya,308260490,1
4785,42-611-3228,Wakefield Strotton,Presa,3810-1041,8
4786,62-189-0455,Skippy McIlwain,TÃ¢y Há»“,693050,28
4787,67-746-6460,Ara McWard,ÐœÐ°Ñ‚ÐµÑ˜Ñ‡Ðµ,649-6607,116
4788,44-431-8932,Elvira Beverstock,Tojeira,33900,8
4789,82-729-5605,Westbrooke Blindt,Qiryat Yam,649-6607,117
4790,77-869-4945,Maribelle Allcroft,Motupe,353996,3
4791,53-704-6388,Roosevelt Grigg,Jielin,632 01,1
4792,14-346-3203,Jard Adderson,Shangwuzhuang,-134327968.666667,1
4793,14-832-8262,Steward Pettinger,Nangalimang,-134488016.666667,13
4794,12-510-9183,Barby Noell,Perrelos,-134648064.666667,31
4795,44-900-5794,Bertrand Bilton,JesÃºs MarÃ­a,993-0313,36
4796,42-905-5328,Emilee Riddeough,Oral,252303978,22
4797,20-850-2376,Agretha Dutteridge,Otjiwarongo,252750942,67
4798,75-271-9762,Ferrel Jeratt,Jindou,987-0634,1
4799,68-882-8050,Selia Grigoroni,Bun Barat,633 01,13
4800,42-607-3260,Celine Coopland,Pajaten,308807855,13
4801,60-346-2768,Danna O'Nion,MorfovoÃºni,309355220,44
4802,76-163-3165,Cornelia Rowth,Enzan,3810-1042,4
4803,19-601-3865,Horatio Codi,Hatsâ€™avan,693051,14
4804,47-264-6899,Dru Priscott,DolnÃ­ DvoÅ™iÅ¡tÄ›,649-6608,15
4805,56-511-3188,Bibbie Bover,Bazar-Korgon,33901,118
4806,21-798-9412,Lise Fegan,DÅ« LaÄ«nah,649-6608,60
4807,82-520-3770,Faith Grushin,Washington,353997,48
4808,95-331-1993,Berte Cornall,DÄrchulÄ,633 01,52
4809,53-257-4115,King Hillin,Wang Nam Khiao,-134808112.666667,23
4810,42-410-0705,Selena Relton,Singojuruh,-134968160.666667,13
4811,38-609-7229,Virgie Belhomme,Kasese,-135128208.666667,29
4812,03-331-1028,Brunhilda Beeze,Ribas do Rio Pardo,993-0314,19
4813,29-836-4385,Colver McChesney,Parengan,253197906,13
4814,41-226-8734,Dominick Crafts,Pul-e SangÄ«,253644870,60
4815,16-815-6643,Tiertza Barford,Volokolamsk,987-0635,7
4816,77-281-8756,Hastie Charopen,Tuburan,634 01,31
4817,30-825-3298,Doug Logg,Mozhaysk,309902585,7
4818,96-799-4054,Clive Crammy,Shiban,310449950,1
4819,68-814-7130,Ximenes Carnachen,Kostanay,3810-1043,22
4820,32-736-6261,Jere Whitebrook,Kotaagung,693052,13
4821,63-784-1408,Gabe Boyan,Novi Slankamen,649-6609,82
4822,40-260-1346,Gennifer Koenen,Cayambe,33902,88
4823,35-306-1244,Tedda Plumridge,Bapska,649-6609,33
4824,48-853-9332,Lexie Spinetti,Shijia,353998,1
4825,56-125-9083,Anastasia Baudy,Jangdam,634 01,1
4826,72-073-0415,Anna-maria Neilan,Nong Saeng,-135288256.666667,23
4827,50-376-1116,Melisandra Mungham,Xinhua,-135448304.666667,1
4828,20-180-7160,Dian Collough,Mayong,-135608352.666667,1
4829,47-775-2879,Elayne Karet,Xiaosong,993-0315,1
4830,58-519-0920,Pail Duignan,TanÅ«mah,254091834,119
4831,53-665-5572,Rivi Bowart,Kushtia,254538798,46
4832,99-823-8050,Carlye Chiswell,TraganÃ³n,987-0636,44
4833,46-151-7455,Braden Bartolacci,Royan,635 01,27
4834,57-249-9311,Hedi Chadwin,Huaishu,310997315,1
4835,41-836-7896,Annamarie Taylot,Helsingborg,311544680,26
4836,77-952-2629,Rhetta Nevill,Lupao,3810-1044,31
4837,04-242-3472,Raye Fyldes,MompÃ³s,693053,11
4838,97-519-5326,Kellby Quarterman,Hanggan,649-6610,31
4839,74-748-7404,Raye Rossant,Orikum,33903,54
4840,03-350-0766,Aaron Cromley,Cruz,649-6610,8
4841,59-273-7178,Morganne Brecknell,Naryn,353999,118
4842,75-358-8408,Dieter Crannis,ViÃ±ales,635 01,98
4843,53-501-6288,Kerri Barnes,Posse,-135768400.666667,19
4844,06-093-4453,Adaline Reichartz,Jetaral,-135928448.666667,1
4845,09-685-7250,Ally McBrearty,Mundolsheim,-136088496.666667,27
4846,48-621-4122,Theda Jagoe,MutÄ KhÄn,993-0316,60
4847,37-038-2215,Jethro Fenwick,Villa del Rosario,254985762,11
4848,60-917-4254,Bambie Frears,Zhanjiang,255432726,1
4849,62-845-0351,Ezri Gouck,InÄukalns,987-0637,84
4850,83-415-1839,Charisse Risso,KavallÃ¡ri,636 01,44
4851,79-877-0995,Leanna Chapelhow,Aix-en-Provence,312092045,27
4852,35-922-4096,Florella McMullen,Yongâ€™an,312639410,1
4853,07-117-6288,Raven Cawkwell,Lembursawah,3810-1045,13
4854,29-212-8537,Mable Browncey,Paninggaran,693054,13
4855,98-667-2397,Essie Hagland,Spas-Zaulok,649-6611,7
4856,42-820-6751,Valida Greenhill,New Pandanon,33904,31
4857,14-111-5943,Malinde Firbanks,Pilang,649-6611,13
4858,60-136-0339,Persis Chipchase,Suwaru,354000,13
4859,48-656-3310,Demetris McGibbon,Napoli,636 01,111
4860,07-805-8279,Natala Stobbe,LidingÃ¶,-136248544.666667,26
4861,21-055-2991,Shandy Sefton,Rakhmanovo,-136408592.666667,7
4862,38-183-2380,Sander Maloney,Hallsberg,-136568640.666667,26
4863,31-360-2315,Ellis Kops,Rouen,993-0317,27
4864,58-897-9539,Yankee Penright,Kuznechikha,255879690,7
4865,45-104-2327,Wandie Yeeles,PÃ­ritu,256326654,59
4866,26-472-0085,Tanner Garner,Lazaro Cardenas,987-0638,6
4867,95-863-7435,Maryjo Strangwood,Kortowo,637 01,38
4868,85-315-2081,Dorise Reames,VargÃ¶n,313186775,26
4869,82-197-4890,Sly Fullwood,Urcos,313734140,3
4870,90-268-2856,Florella Reape,LÃ©rida,3810-1046,11
4871,54-078-7771,Korney O'Carney,North Bay,693055,16
4872,91-387-2469,Rorie Colicot,Pantian,649-6612,1
4873,87-182-2023,Nathanil Eykel,ÅŒdachÅ-Åda,33905,4
4874,13-867-0430,Carol-jean Sodory,Hongwei,649-6612,1
4875,50-466-7631,Ludwig Fuxman,Iranduba,354001,19
4876,41-164-0757,Gloriane Allsepp,Tabatinga,637 01,19
4877,01-646-4719,Christoper Myrkus,Ziketan,-136728688.666667,1
4878,24-476-4314,Steward Doyland,Masipi West,-136888736.666667,31
4879,96-936-2893,Jenilee Ricardou,Uyutne,-137048784.666667,17
4880,43-976-6171,Riccardo Jahner,Taksimo,993-0318,7
4881,04-213-6891,Leonard Fuxman,La Clotilde,256773618,36
4882,03-754-8064,Ali Einchcombe,Hushi,257220582,1
4883,80-279-3555,Cynthea O'Hickee,Aulnay-sous-Bois,987-0639,27
4884,34-747-6973,Renata Vlach,Babice,638 01,38
4885,80-992-8483,Manuel Gloyens,Xiadu,314281505,1
4886,27-053-6056,Jerrome Drohan,Sukadana,314828870,13
4887,28-076-4615,Karoly Ivie,Thatta,3810-1047,50
4888,05-685-7660,Jory Glave,Salogon,693056,31
4889,96-672-3509,Charin Pinckard,Qinling Jieban,649-6613,1
4890,62-549-2752,Malina Pengelly,Rawawilis,33906,13
4891,40-270-8030,Marillin Dennehy,Foundiougne,649-6613,62
4892,59-072-5051,Laina Thurborn,DzÃ¼Ã¼nkharaa,354002,56
4893,28-108-0435,Noel Ladley,Yachimata,638 01,4
4894,57-785-3314,Gail Grigaut,Pasar,-137208832.666667,13
4895,94-096-1282,Gordan Kneeshaw,Terek,-137368880.666667,7
4896,46-049-5828,Quinn Stamps,Kota Kinabalu,-137528928.666667,89
4897,41-128-9654,Odilia Bockett,Nuits-Saint-Georges,993-0319,27
4898,81-094-4880,Mikael O'Keevan,Cruz Alta,257667546,19
4899,71-750-9970,Egbert Mollnar,Pavlysh,258114510,17
4900,18-073-6715,Howie Flamank,Santa Maria,987-0640,19
4901,41-371-0653,Judy Swainson,Zdenci,639 01,33
4902,32-572-1979,Dulcie Lax,VelkÃ© Pavlovice,315376235,15
4903,54-536-6254,Nelli Myrie,ÅÄ™knica,315923600,38
4904,29-219-2253,Althea Jaggli,Lazaro Cardenas,3810-1048,6
4905,71-721-5004,Row Colchett,Marang,693057,13
4906,97-710-2761,Adlai Arnull,Qalâ€˜at BÄ«shah,649-6614,119
4907,59-575-5435,Paloma Spellar,Florencia,33907,11
4908,65-481-0473,Hyacintha Hanne,Phoenix,649-6614,48
4909,43-167-6563,Mattie Brenston,Daba,354003,1
4910,64-548-0720,Quintus Parcells,Oslo,639 01,76
4911,80-680-2541,Sue Fargie,TeresÃ³polis,-137688976.666667,19
4912,80-692-1577,Amaleta Brattan,Caringin Lor,-137849024.666667,13
4913,20-619-2889,Willow Burmingham,Kanbe,-138009072.666667,97
4914,33-530-9357,Fawnia Bartosch,KhÄndbÄri,993-0320,52
4915,37-845-3065,Donni Tatem,Fairbanks,258561474,48
4916,81-488-4385,Mary Jellett,Pasadena,259008438,48
4917,81-070-8211,Todd Riglesford,Barra,987-0641,31
4918,57-713-4376,Aube Francescuzzi,PÃ©rigny,640 01,27
4919,91-235-3553,Fanni Caccavella,Panacan,316470965,31
4920,34-942-9341,Allie Turbard,Dalam,317018330,13
4921,53-865-0514,Nadine Cudbird,Kuandian,3810-1049,1
4922,31-432-4517,Ginelle Finnimore,Ujar,693058,18
4923,55-350-7166,Rici Bollin,Maszkienice,649-6615,38
4924,44-464-5517,Yvon Chasmor,Corralito,33908,36
4925,13-549-8164,Sindee Drynan,Malie,649-6615,120
4926,76-184-8198,Kim McCloughlin,Vom,354004,9
4927,53-208-7209,Jarib Cranke,ShÄ«eli,640 01,22
4928,38-865-5715,Cordelia Whicher,Ã‰pinal,-138169120.666667,27
4929,15-968-4354,Adria Heller,Sungi Liput,-138329168.666667,13
4930,23-557-3971,Ash Boise,Shouxihu,-138489216.666667,1
4931,42-475-0558,Ravid Josephsen,Vimmerby,993-0321,26
4932,37-704-3505,Belle Priver,Chuchkovo,259455402,7
4933,50-685-3169,Wanda Ramas,Ipojuca,259902366,19
4934,86-294-0566,Jazmin Torald,Boavista,987-0642,8
4935,23-082-9045,Mellicent Philliphs,MaracanaÃº,641 01,19
4936,74-130-0054,Reggie Hallaways,Zhongluotan,317565695,1
4937,52-201-2191,Rubin Ind,Malinta,318113060,31
4938,30-902-5761,Melodee Gartshore,Santa Cruz,3810-1050,48
4939,33-940-3140,Giffy Wreath,Correia Pinto,693059,19
4940,10-483-3261,Heida Bohden,Slavgorod,649-6616,7
4941,66-300-2343,Saw Aspenlon,Almafuerte,33909,36
4942,27-735-9532,Jenda Castellino,Delong,649-6616,1
4943,42-165-1972,Bobby Blazewski,Xinglongchang,354005,1
4944,23-834-9533,Boniface Giovannilli,SzydÅ‚owo,641 01,38
4945,81-334-5691,Halette O'Hanley,Hedong,-138649264.666667,1
4946,30-022-9413,Herculie Eastment,Bulu,-138809312.666667,13
4947,19-848-0069,Virginie Lammas,Syanno,-138969360.666667,20
4948,98-591-9409,Zorine Delacourt,Mesopotam,993-0322,54
4949,10-047-1960,Isidro Chelam,Vladikavkaz,260349330,7
4950,42-897-6329,Annmarie Bountiff,Rislane,260796294,95
4951,39-999-0021,Sid Oultram,Tiblawan,987-0643,31
4952,82-124-3942,Patrizia Kunrad,Chengnan,642 01,1
4953,36-331-2831,Marillin Tieman,Takayama,318660425,4
4954,34-309-3114,Rodrigo D'Alessio,Siparia,319207790,42
4955,19-101-7328,Gigi Trunchion,Khanino,3810-1051,7
4956,60-136-4870,Mitzi De Mico,Kotabaru,693060,13
4957,85-127-4717,Dannye Passmore,BÄ›lÃ¡ pod BezdÄ›zem,649-6617,15
4958,49-948-7915,Carree Jeffree,Tetaf,33910,13
4959,06-831-0706,Shell Oldis,Huxiaoqiao,649-6617,1
4960,29-914-6794,Ardene Davydenko,Abuko,354006,73
4961,31-856-0244,Lethia Bodechon,VÃ¤nersborg,642 01,26
4962,32-395-2589,Harriott Manby,Limbe,-139129408.666667,121
4963,04-935-5157,Kissie Gosford,Dusun Desa Bunter,-139289456.666667,13
4964,18-892-9010,Isador Saffen,Narathiwat,-139449504.666667,23
4965,95-339-8822,Sheela Stein,Salt Lake City,993-0323,48
4966,95-862-4662,Dal Raper,Yanxi,261243258,1
4967,80-277-5556,Gauthier Sapshed,Ahmadpur SiÄl,261690222,50
4968,48-999-9247,Gizela Northover,Xin Bulag,987-0644,1
4969,55-441-4945,Taffy Shipcott,Pateh Sam,643 01,73
4970,74-776-1637,Forster Pervew,Kerikeri,319755155,122
4971,51-529-9908,Arlette Magauran,Vanadzor,320302520,14
4972,63-986-0563,Jameson Yaknov,Mulyoagung,3810-1052,13
4973,96-628-9343,Esdras Scoffins,Sumberbening,693061,13
4974,61-684-7316,Gradey O'Gready,Hetian,649-6618,1
4975,48-951-1953,Lowrance Kleinmintz,Beigang,33911,1
4976,64-856-3763,Dore Coyett,Kota Bharu,649-6618,89
4977,23-233-9582,Baxy Dunkerley,Layu,354007,1
4978,15-212-8866,Charlot Warkup,Solok,643 01,13
4979,07-575-4456,Godfrey Jellicorse,Vazhiny,-139609552.666667,7
4980,99-435-3448,Ives Darmody,Jiangkou,-139769600.666667,1
4981,07-158-6611,Stephi Broose,JacareÃ­,-139929648.666667,19
4982,40-581-7231,Hervey Ganning,Torres,993-0324,19
4983,49-436-2903,Bennett Pendered,Changnyeong,262137186,61
4984,49-449-2339,Jilleen Foux,KhÄnaqÄh,262584150,60
4985,28-494-9464,Jefferson Lauderdale,Batanghari,987-0645,13
4986,28-255-9636,Stirling Santry,ChhÄgalnÄiya,644 01,46
4987,04-007-9403,Reilly Domonkos,Fonte Boa da Brincosa,320849885,8
4988,30-134-4141,Mary Demangel,Daszewice,321397250,38
4989,43-303-6151,Carolan Di Giacomo,Talin Hiag,3810-1053,1
4990,74-339-8181,Clarette Barreau,Zhongtang,693062,1
4991,34-231-0656,Germaine Vallack,Voronezh,649-6619,7
4992,68-194-7215,Alena Geratasch,Augsburg,33912,12
4993,82-442-4503,Dill Beardshall,Daohe,649-6619,1
4994,65-959-0100,Dolorita Drayton,Sitrah,354008,123
4995,06-870-3808,Guthry Galpin,Forbach,644 01,27
4996,79-834-1150,Paton Fritzer,Nowe Grocholice,-140089696.666667,38
4997,91-484-8549,Kelbee Illesley,Sete Lagoas,-140249744.666667,19
4998,58-358-2956,Christabella Coathup,Bangil,-140409792.666667,13
4999,40-946-4285,Ephrem Steers,Saint-AndrÃ©-Avellin,993-0325,16
5000,22-719-1060,Melesa Halahan,Fernando Gutierrez Barrios,263031114,6
5001,72-055-7985,Laney Fadden,Daruoyan,263478078,1
5002,65-353-0657,Giacopo Bramich,Ongjin,987-0646,2
5003,90-876-6799,Lia Bonar,Quince Mil,645 01,3
5004,73-873-4827,Merrill Baudon,Susaki,321944615,4
5005,80-927-5246,Tasia Fautly,Tobruk,322491980,5
5006,77-111-2020,Angel Veschambre,Rafael Hernandez Ochoa,3810-1054,6
5007,10-341-4047,Sheilah Maestro,BelozÃ«rskoye,693063,7
5008,83-800-4789,Audie Willcocks,PÃ³voa do Valado,649-6620,8
5009,89-896-4591,Mart Malsher,Galâ€™bshtadt,33913,7
5010,21-282-1343,Magdalen Lacheze,Fuyang,649-6620,1
5011,04-699-2162,Margarita Mancktelow,Pindiga,354009,9
5012,72-013-3529,Ashil Brogini,Wakayama-shi,645 01,4
5013,09-688-8521,Arthur Mathewson,Qingshan,-140569840.666667,1
5014,08-390-4691,Ennis Dungate,Pueblo Viejo,-140729888.666667,10
